file,label,cluster2,cluster3,cluster4,cluster8,cluster10,cluster20,cluster30,cluster50,cluster100
left57914_top125530.jpg,0,0,0,3,6,5,12,12,44,11
left57914_top125530.jpg,1,0,0,3,6,5,12,12,44,11
left57946_top59908.jpg,0,1,2,1,5,6,9,2,43,14
left5796_top74740.jpg,0,0,0,3,6,5,12,16,47,70
left5800_top58212.jpg,0,0,0,0,0,4,16,19,9,60
left58082_top140310.jpg,0,1,2,1,2,7,13,3,16,80
left58130_top47026.jpg,0,0,0,3,6,5,11,16,44,63
left58130_top47026.jpg,1,0,0,3,6,5,11,16,44,63
left58142_top150944.jpg,0,0,1,2,1,9,0,11,4,68
left5816_top41894.jpg,0,1,2,0,0,4,16,7,9,76
left5816_top8534.jpg,0,0,0,0,0,4,16,13,49,27
left58176_top28152.jpg,0,0,1,3,1,0,0,5,10,97
left58180_top28242.jpg,0,0,1,3,1,0,0,5,10,97
left58190_top47574.jpg,0,0,0,3,6,5,11,16,44,63
left58190_top47574.jpg,1,0,0,3,6,5,11,16,44,63
left58194_top45644.jpg,0,1,1,2,3,7,2,14,4,56
left58194_top45644.jpg,1,1,1,2,3,7,2,14,4,56
left58230_top21966.jpg,0,1,2,1,2,2,3,21,42,15
left58234_top145188.jpg,0,0,0,3,6,5,11,16,44,63
left58234_top145188.jpg,1,0,0,3,6,5,11,16,44,63
left58258_top144730.jpg,0,0,0,3,6,5,12,12,44,11
left58258_top144730.jpg,1,0,0,3,6,5,12,12,44,11
left58290_top85002.jpg,0,0,1,3,1,0,1,5,33,63
left5834_top114098.jpg,0,1,1,2,1,0,2,6,28,89
left5834_top5704.jpg,0,0,0,0,0,4,16,18,9,49
left58366_top22348.jpg,0,1,2,2,5,1,4,11,20,10
left5836_top34968.jpg,0,0,1,3,1,0,1,5,10,37
left58378_top145476.jpg,0,0,0,3,6,5,12,12,44,11
left58378_top145476.jpg,1,0,0,3,6,5,12,12,44,11
left58386_top15128.jpg,0,1,2,0,0,6,16,13,40,46
left5838_top193712.jpg,0,1,1,2,7,3,4,11,20,99
left58390_top186676.jpg,0,0,0,3,6,5,12,0,15,3
left5842_top92790.jpg,0,0,0,0,0,4,16,13,8,1
left58476_top60242.jpg,0,1,2,1,5,6,9,2,40,14
left5848_top78508.jpg,0,1,1,2,3,3,15,14,35,93
left5854_top33950.jpg,0,1,2,0,0,4,16,18,9,51
left5858_top44366.jpg,0,1,0,0,0,9,19,18,21,36
left5862_top52300.jpg,0,0,0,3,6,5,12,12,15,87
left5864_top75514.jpg,0,0,0,3,6,5,18,17,47,70
left58654_top48830.jpg,0,0,0,3,6,5,12,12,44,11
left58654_top48830.jpg,1,0,0,3,6,5,12,12,44,11
left58686_top50476.jpg,0,0,0,3,6,5,12,12,44,11
left58686_top50476.jpg,1,0,0,3,6,5,12,12,44,11
left58706_top133576.jpg,0,0,0,3,7,3,10,26,48,52
left5872_top32310.jpg,0,0,0,0,5,1,1,10,8,88
left58748_top101706.jpg,0,1,2,1,5,1,17,7,0,6
left5876_top94484.jpg,0,0,1,2,1,0,15,5,19,55
left58770_top134268.jpg,0,0,0,3,7,3,10,26,48,64
left58798_top148528.jpg,0,0,0,3,6,5,12,12,44,11
left58798_top148528.jpg,1,0,0,3,6,5,12,12,44,11
left58826_top158494.jpg,0,0,0,3,6,5,18,17,47,91
left58834_top144752.jpg,0,0,0,3,6,5,11,16,44,67
left58834_top144752.jpg,1,0,0,3,6,5,11,16,44,67
left58842_top145668.jpg,0,0,0,3,6,5,1,5,44,63
left58842_top145668.jpg,1,0,0,3,6,5,1,5,44,63
left5884_top48054.jpg,0,1,2,1,2,7,17,7,0,98
left58850_top47180.jpg,0,0,1,3,1,0,0,27,45,77
left58850_top47180.jpg,1,0,1,3,1,0,0,27,45,77
left5886_top56142.jpg,0,0,0,0,0,4,14,24,41,94
left58870_top147410.jpg,0,0,0,3,6,6,1,5,10,37
left5888_top75062.jpg,0,0,1,2,1,0,6,5,28,89
left58890_top157810.jpg,0,0,1,2,7,3,0,15,12,71
left58894_top22750.jpg,0,1,2,2,3,7,17,11,14,99
left58934_top127672.jpg,0,0,1,3,7,3,0,15,12,71
left58938_top62308.jpg,0,1,2,0,5,6,9,13,40,46
left5894_top100268.jpg,0,0,0,3,6,5,1,5,44,63
left58970_top145112.jpg,0,0,0,3,6,5,11,16,44,11
left58970_top145112.jpg,1,0,0,3,6,5,11,16,44,11
left58976_top152406.jpg,0,0,0,0,5,1,18,0,17,7
left58982_top146902.jpg,0,0,0,3,6,5,12,12,44,11
left58982_top146902.jpg,1,0,0,3,6,5,12,12,44,11
left59038_top152682.jpg,0,1,2,2,7,1,4,10,6,52
left59054_top59726.jpg,0,0,1,2,1,0,11,25,43,58
left5910_top58946.jpg,0,0,1,2,7,3,15,10,19,64
left59110_top107186.jpg,0,1,1,2,5,1,4,4,20,10
left59110_top107186.jpg,1,1,1,2,5,1,4,4,20,10
left59146_top185890.jpg,0,0,1,3,7,3,0,15,12,71
left59176_top63338.jpg,0,1,1,2,1,6,6,23,37,28
left59218_top100892.jpg,0,0,1,2,4,8,15,6,7,61
left5924_top3526.jpg,0,1,2,0,5,6,5,23,37,8
left59298_top143912.jpg,0,1,1,2,7,9,5,11,5,10
left59298_top143912.jpg,1,1,1,2,7,9,5,11,5,10
left5930_top17618.jpg,0,0,0,0,0,4,14,24,17,7
left5932_top53130.jpg,0,0,0,3,6,5,11,0,17,30
left5936_top72796.jpg,0,0,0,0,0,4,16,13,39,42
left5940_top95230.jpg,0,1,2,1,5,1,4,4,43,80
left59426_top115712.jpg,0,1,2,2,3,7,4,3,43,59
left59498_top150212.jpg,0,0,0,0,4,4,8,19,32,7
left59528_top67494.jpg,0,0,0,0,0,6,16,23,37,8
left59586_top145434.jpg,0,0,1,3,7,5,11,20,45,65
left59586_top145434.jpg,1,0,1,3,7,5,11,20,45,65
left59622_top142390.jpg,0,0,1,3,1,0,6,25,28,2
left5966_top32936.jpg,0,1,2,0,0,4,16,7,9,76
left59672_top108460.jpg,0,0,1,2,7,3,4,20,20,10
left59672_top108460.jpg,1,0,1,2,7,3,4,20,20,10
left5968_top10050.jpg,0,1,1,2,3,7,4,11,6,99
left59744_top152796.jpg,0,1,2,1,5,1,8,29,35,26
left5974_top36330.jpg,0,1,2,1,4,7,13,22,25,23
left59792_top130124.jpg,0,0,0,3,7,3,10,25,22,47
left5980_top77952.jpg,0,0,0,3,4,8,15,17,2,84
left59866_top23324.jpg,0,1,1,2,3,9,5,14,20,32
left59866_top23324.jpg,1,1,1,2,3,9,5,14,20,32
left5988_top34388.jpg,0,0,1,2,1,0,19,18,21,60
left59896_top146938.jpg,0,0,1,2,7,3,10,26,48,53
left5994_top30896.jpg,0,0,0,0,0,4,5,0,17,30
left59954_top113746.jpg,0,1,2,1,4,6,9,13,49,46
left6000_top33150.jpg,0,0,0,3,7,5,1,5,33,63
left6000_top55366.jpg,0,0,0,0,0,6,16,19,1,60
left60010_top145888.jpg,0,0,0,3,6,5,11,25,22,58
left6002_top31784.jpg,0,0,0,0,0,4,16,28,11,49
left6004_top23822.jpg,0,1,0,0,0,4,16,13,41,76
left60056_top20754.jpg,0,1,0,0,4,8,7,13,49,19
left60122_top132160.jpg,0,0,1,2,7,3,10,4,13,52
left60130_top89410.jpg,0,1,1,2,7,3,4,4,6,61
left60216_top117364.jpg,0,0,1,3,7,3,11,25,12,65
left60252_top133340.jpg,0,0,1,2,7,3,10,26,13,52
left60274_top136046.jpg,0,1,1,2,3,9,19,18,21,74
left6038_top48202.jpg,0,0,0,3,6,5,10,26,24,53
left6046_top55604.jpg,0,0,0,3,7,3,10,0,17,52
left6048_top13340.jpg,0,1,2,0,4,8,13,22,25,5
left6052_top14326.jpg,0,1,2,2,4,8,13,22,29,21
left6052_top62920.jpg,0,1,2,1,5,1,8,4,35,72
left6058_top49238.jpg,0,0,0,0,0,4,18,19,39,42
left60610_top73244.jpg,0,1,1,2,3,7,15,14,30,62
left60672_top68718.jpg,0,1,2,1,2,6,9,2,40,46
left6068_top31284.jpg,0,1,2,1,5,1,8,4,35,29
left6068_top31666.jpg,0,0,0,0,0,4,19,18,1,60
left60712_top108556.jpg,0,1,2,2,5,1,4,4,5,10
left60712_top108556.jpg,1,1,2,2,5,1,4,4,5,10
left6072_top21430.jpg,0,0,0,0,0,4,16,13,49,38
left60740_top11118.jpg,0,1,1,2,1,6,6,3,37,89
left6074_top93090.jpg,0,1,2,1,2,7,17,8,35,29
left6076_top4292.jpg,0,1,0,0,0,4,16,13,41,76
left60864_top10646.jpg,0,1,2,2,5,1,8,29,13,52
left60900_top8392.jpg,0,1,2,1,2,2,3,21,42,44
left6096_top54934.jpg,0,0,0,0,0,4,18,19,1,91
left60984_top46632.jpg,0,1,2,1,5,1,8,8,23,16
left60984_top46632.jpg,1,1,2,1,5,1,8,8,23,16
left60992_top45940.jpg,0,1,2,1,3,7,9,11,14,43
left60992_top45940.jpg,1,1,2,1,3,7,9,11,14,43
left61036_top10096.jpg,0,1,2,1,2,2,9,7,40,46
left6104_top53814.jpg,0,0,0,3,6,5,18,0,17,30
left6108_top3268.jpg,0,0,0,0,0,4,16,17,2,4
left6110_top38476.jpg,0,0,0,3,6,5,18,0,17,30
left61160_top83768.jpg,0,1,1,2,7,3,5,11,36,10
left61174_top64234.jpg,0,1,2,1,3,7,9,3,43,16
left61268_top8626.jpg,0,1,2,0,4,8,7,28,11,0
left61280_top74822.jpg,0,1,2,1,5,1,17,7,0,6
left6130_top8502.jpg,0,1,0,0,0,4,7,28,11,57
left6130_top86532.jpg,0,1,1,0,3,9,5,18,9,36
left61340_top26418.jpg,0,0,0,3,6,5,12,12,44,11
left61340_top26418.jpg,1,0,0,3,6,5,12,12,44,11
left6138_top128514.jpg,0,0,1,2,7,3,1,10,33,88
left6138_top7538.jpg,0,1,2,0,0,4,7,28,41,76
left6140_top31854.jpg,0,0,0,3,0,4,12,13,15,87
left61468_top126460.jpg,0,0,0,3,6,5,12,12,26,40
left61468_top126460.jpg,1,0,0,3,6,5,12,12,26,40
left6148_top60916.jpg,0,0,0,0,0,4,16,13,41,83
left61538_top114046.jpg,0,1,2,1,2,2,3,2,40,90
left61608_top75614.jpg,0,1,1,2,3,9,5,23,24,9
left6160_top56284.jpg,0,0,0,0,0,4,14,24,27,49
left61612_top7378.jpg,0,1,2,1,2,2,3,2,42,15
left6164_top15316.jpg,0,0,0,0,0,4,14,24,49,27
left6170_top32198.jpg,0,0,0,0,0,4,16,13,39,1
left61760_top145228.jpg,0,1,2,1,5,1,8,29,3,72
left61760_top145228.jpg,1,1,2,1,5,1,8,29,3,72
left6176_top81488.jpg,0,0,0,0,0,4,18,19,1,42
left61816_top87720.jpg,0,1,2,1,5,1,8,1,35,72
left61844_top87134.jpg,0,1,2,1,4,8,13,22,25,22
left6188_top51172.jpg,0,0,1,2,7,3,10,4,12,13
left61900_top114672.jpg,0,1,2,1,4,8,19,22,29,21
left61924_top7896.jpg,0,1,2,1,2,6,9,2,16,14
left6192_top10754.jpg,0,0,0,0,5,1,5,29,3,69
left61984_top144224.jpg,0,1,1,2,3,8,19,6,29,62
left62000_top89798.jpg,0,0,1,2,7,3,15,15,2,93
left62016_top144670.jpg,0,1,1,2,5,1,5,11,36,10
left62016_top144670.jpg,1,1,1,2,5,1,5,11,36,10
left62028_top108134.jpg,0,0,0,0,0,4,5,20,36,10
left62028_top108134.jpg,1,0,0,0,0,4,5,20,36,10
left6204_top37888.jpg,0,0,0,0,0,4,14,24,8,27
left62166_top73624.jpg,0,1,2,1,3,7,17,14,30,66
left6220_top34040.jpg,0,0,0,0,0,4,1,10,33,88
left62232_top137128.jpg,0,0,1,2,3,9,19,6,21,62
left62244_top98038.jpg,0,0,0,3,6,5,12,5,10,63
left6224_top5188.jpg,0,0,0,0,1,8,19,6,2,83
left6224_top72446.jpg,0,0,0,0,4,8,16,10,8,88
left62328_top174832.jpg,0,0,0,0,0,4,19,19,36,10
left62344_top87318.jpg,0,1,1,2,4,8,13,22,25,22
left6234_top44584.jpg,0,1,2,0,0,4,16,18,21,60
left6236_top88336.jpg,0,0,0,0,5,1,5,20,24,9
left62412_top116504.jpg,0,0,0,3,6,5,12,12,44,24
left6244_top7988.jpg,0,0,0,0,0,4,14,24,39,7
left62478_top108886.jpg,0,0,0,0,7,1,5,29,13,52
left62478_top108886.jpg,1,0,0,0,7,1,5,29,13,52
left6248_top10894.jpg,0,0,0,0,0,4,16,18,9,27
left62558_top72688.jpg,0,1,2,1,2,2,17,8,34,78
left62604_top7770.jpg,0,0,1,3,1,0,6,25,28,58
left62648_top113648.jpg,0,0,1,2,3,9,2,27,4,74
left6264_top72324.jpg,0,0,0,0,6,4,18,17,39,42
left62688_top79014.jpg,0,1,2,1,5,7,9,2,43,16
left6270_top127064.jpg,0,0,1,2,1,0,1,5,33,37
left62748_top154008.jpg,0,0,0,0,7,1,14,29,13,94
left6276_top31474.jpg,0,0,0,3,6,5,18,17,47,82
left62808_top151470.jpg,0,0,0,0,7,3,10,10,8,52
left6280_top16874.jpg,0,0,0,0,0,4,16,13,49,50
left62822_top78068.jpg,0,1,2,0,0,6,9,7,0,8
left62848_top136174.jpg,0,1,2,1,5,1,8,7,5,95
left62874_top20026.jpg,0,1,1,2,7,3,4,15,20,99
left62882_top79312.jpg,0,1,2,0,5,6,9,23,37,69
left62896_top125040.jpg,0,0,0,0,5,1,8,29,13,52
left62896_top125040.jpg,1,0,0,0,5,1,8,29,13,52
left62952_top88768.jpg,0,0,1,3,7,3,10,15,48,71
left63062_top168678.jpg,0,1,2,1,5,1,8,1,46,26
left6312_top8760.jpg,0,0,0,0,0,4,7,28,39,57
left63134_top143784.jpg,0,1,1,2,4,0,15,9,7,2
left6320_top30678.jpg,0,1,2,1,3,7,2,3,30,28
left6320_top33638.jpg,0,0,0,0,0,4,16,19,1,60
left6320_top77232.jpg,0,1,2,1,2,6,9,3,16,14
left63248_top9478.jpg,0,0,0,3,6,5,11,25,47,58
left63258_top181528.jpg,0,0,1,2,7,3,10,26,12,52
left6328_top15246.jpg,0,1,2,1,4,8,13,22,25,22
left6328_top42130.jpg,0,1,2,0,0,4,16,18,9,51
left63358_top77752.jpg,0,1,2,1,2,6,9,2,40,46
left63374_top73546.jpg,0,1,1,2,3,9,2,3,4,74
left63400_top168282.jpg,0,1,1,2,7,3,13,15,12,22
left6342_top73426.jpg,0,0,0,3,6,5,18,0,17,30
left6344_top1732.jpg,0,0,0,3,6,5,12,12,44,24
left63494_top33776.jpg,0,0,0,3,1,0,1,5,10,97
left6356_top13854.jpg,0,0,0,0,0,4,14,24,9,36
left63588_top77852.jpg,0,1,2,1,3,7,2,3,16,43
left6360_top11388.jpg,0,0,1,2,1,0,1,5,33,18
left63638_top35224.jpg,0,0,1,2,1,0,6,5,19,37
left6364_top32594.jpg,0,0,0,0,0,9,16,18,37,60
left63690_top77828.jpg,0,1,2,0,5,6,9,23,32,69
left63704_top133680.jpg,0,0,0,3,6,5,10,0,17,3
left6380_top22142.jpg,0,0,0,0,0,4,14,19,1,60
left6380_top63608.jpg,0,1,2,1,5,1,8,1,46,5
left6384_top16106.jpg,0,0,0,3,6,5,12,12,26,40
left63874_top79568.jpg,0,0,1,2,4,8,15,6,7,2
left6388_top9866.jpg,0,0,1,0,0,9,5,19,1,60
left6392_top8006.jpg,0,1,2,0,4,8,7,28,11,76
left6394_top87238.jpg,0,0,0,3,6,5,18,0,17,30
left6396_top15206.jpg,0,0,0,0,0,8,18,17,39,82
left6404_top72864.jpg,0,0,0,0,0,4,10,26,2,53
left6406_top50650.jpg,0,0,0,0,5,6,9,23,2,69
left6416_top9786.jpg,0,0,0,3,6,0,11,16,31,58
left6424_top30232.jpg,0,0,0,0,4,8,18,17,29,82
left64322_top35302.jpg,0,1,2,1,2,2,17,7,0,39
left6432_top76644.jpg,0,0,0,3,6,8,18,17,2,4
left64390_top110136.jpg,0,0,1,2,7,3,4,4,20,32
left64390_top110136.jpg,1,0,1,2,7,3,4,4,20,32
left64402_top149928.jpg,0,0,0,0,4,8,19,28,29,21
left6454_top56524.jpg,0,0,0,0,0,4,14,24,27,49
left6464_top93684.jpg,0,0,1,2,1,0,6,27,28,89
left6466_top20746.jpg,0,0,0,0,0,4,14,24,41,27
left64698_top115472.jpg,0,1,2,0,5,1,8,29,13,26
left6472_top11870.jpg,0,0,1,0,4,8,19,6,21,49
left6472_top85430.jpg,0,0,0,0,0,4,5,23,41,8
left64782_top123344.jpg,0,0,1,2,5,1,5,29,13,10
left64782_top123344.jpg,1,0,1,2,5,1,5,29,13,10
left64798_top27086.jpg,0,0,0,0,7,4,10,29,13,83
left6488_top134490.jpg,0,1,2,1,5,1,8,29,46,26
left6492_top9938.jpg,0,1,1,2,3,7,15,15,7,23
left64930_top114928.jpg,0,0,1,2,7,3,10,29,13,52
left64946_top150480.jpg,0,0,0,3,7,3,18,0,47,22
left6496_top6404.jpg,0,0,0,0,0,4,16,28,11,57
left6500_top3682.jpg,0,1,2,0,5,1,8,29,3,95
left6500_top41922.jpg,0,0,0,0,0,4,18,19,1,60
left65014_top110784.jpg,0,1,2,2,5,1,5,29,5,10
left65014_top110784.jpg,1,1,2,2,5,1,5,29,5,10
left6512_top11820.jpg,0,1,1,2,7,3,4,4,35,93
left6512_top83422.jpg,0,0,0,0,0,4,16,18,24,36
left6516_top29728.jpg,0,0,0,0,0,4,14,10,8,27
left6516_top35304.jpg,0,0,1,2,4,8,15,10,2,84
left65208_top72756.jpg,0,1,2,1,2,2,3,21,16,15
left6524_top11644.jpg,0,0,0,3,6,4,18,19,47,7
left65328_top26670.jpg,0,0,0,3,1,4,16,13,2,83
left65346_top16794.jpg,0,0,1,2,1,0,0,5,19,55
left65374_top110748.jpg,0,1,1,2,5,1,4,4,20,32
left65374_top110748.jpg,1,1,1,2,5,1,4,4,20,32
left6540_top10678.jpg,0,1,1,2,4,8,15,10,6,86
left65434_top29824.jpg,0,1,2,1,5,7,17,8,35,6
left6544_top5940.jpg,0,1,2,1,2,2,3,21,23,95
left6548_top111080.jpg,0,0,0,3,6,5,11,16,31,92
left6548_top14250.jpg,0,1,2,1,3,7,17,7,0,39
left6552_top85998.jpg,0,0,1,0,4,8,19,6,29,21
left6556_top13922.jpg,0,0,0,0,4,8,19,28,21,49
left65606_top25510.jpg,0,1,1,2,1,6,6,23,43,37
left6564_top105642.jpg,0,0,1,2,7,9,5,20,24,48
left65682_top185466.jpg,0,1,1,2,5,1,4,4,13,52
left65744_top32938.jpg,0,0,1,2,1,0,6,19,1,68
left65744_top81214.jpg,0,0,1,2,7,3,10,10,2,64
left6578_top71816.jpg,0,0,0,0,0,4,18,19,39,42
left6580_top10048.jpg,0,0,0,3,7,0,18,19,1,65
left65846_top126700.jpg,0,0,0,3,6,5,12,12,44,11
left65846_top126700.jpg,1,0,0,3,6,5,12,12,44,11
left6590_top8926.jpg,0,0,0,0,0,4,14,24,8,27
left6592_top10602.jpg,0,0,1,0,1,6,6,19,1,60
left6604_top16604.jpg,0,0,0,3,1,0,6,5,10,97
left6606_top119854.jpg,0,0,1,2,7,3,0,15,12,71
left66078_top82094.jpg,0,0,1,2,1,6,5,23,24,28
left6608_top16658.jpg,0,0,0,0,0,4,16,13,49,38
left6610_top9584.jpg,0,0,0,3,6,5,1,5,33,63
left66140_top103778.jpg,0,1,2,1,2,2,3,21,23,15
left6616_top79916.jpg,0,0,0,0,0,4,19,17,39,1
left6620_top14672.jpg,0,0,1,2,4,8,18,17,47,93
left6620_top69466.jpg,0,1,0,0,0,4,16,18,9,76
left66292_top119042.jpg,0,1,1,2,3,7,15,14,30,62
left66300_top13730.jpg,0,1,2,1,3,7,17,3,14,59
left66342_top80778.jpg,0,0,0,3,6,5,12,12,26,40
left66368_top26782.jpg,0,0,1,3,1,0,6,23,37,73
left66404_top30836.jpg,0,0,1,2,7,9,15,20,19,55
left66422_top102304.jpg,0,1,1,2,3,7,4,14,30,66
left6642_top86526.jpg,0,0,0,3,6,5,11,16,31,30
left66492_top111534.jpg,0,1,2,0,2,2,9,7,0,75
left66494_top170744.jpg,0,0,0,3,6,5,12,12,26,40
left6650_top58470.jpg,0,0,0,0,0,4,16,13,49,51
left6652_top83946.jpg,0,0,0,0,0,4,1,13,15,38
left6660_top34848.jpg,0,0,0,0,0,4,16,13,49,51
left66636_top21762.jpg,0,0,0,3,0,6,1,5,22,47
left6664_top72090.jpg,0,1,2,1,5,1,8,29,3,26
left6666_top12254.jpg,0,0,0,0,0,4,14,24,27,41
left66696_top23036.jpg,0,1,1,2,5,1,4,4,35,72
left6674_top8744.jpg,0,0,0,0,0,4,16,13,9,76
left66760_top82952.jpg,0,1,1,2,3,9,2,11,4,56
left66800_top179858.jpg,0,0,1,2,3,9,15,6,19,55
left6682_top11850.jpg,0,0,0,3,6,5,12,13,15,87
left66896_top13326.jpg,0,0,1,3,1,0,15,9,2,68
left6692_top13852.jpg,0,1,2,1,3,7,17,11,14,39
left6692_top24324.jpg,0,0,0,0,0,4,16,28,11,76
left66936_top105056.jpg,0,1,2,1,5,7,17,8,35,6
left66960_top24986.jpg,0,0,0,3,4,8,18,19,1,91
left66962_top110332.jpg,0,1,2,1,2,6,9,7,40,46
left66988_top116538.jpg,0,1,2,1,2,2,3,21,42,15
left6700_top29774.jpg,0,0,0,3,6,5,18,16,47,70
left67088_top72840.jpg,0,0,0,3,6,5,12,12,26,40
left6708_top7596.jpg,0,0,0,0,7,4,5,20,24,9
left6712_top86600.jpg,0,0,0,3,6,5,18,17,47,17
left67136_top27838.jpg,0,0,0,3,6,5,12,12,26,40
left67200_top107238.jpg,0,1,0,0,0,6,16,13,37,51
left6720_top57796.jpg,0,0,0,0,0,4,14,24,41,3
left67256_top106468.jpg,0,1,2,0,0,4,16,13,49,76
left6732_top22162.jpg,0,0,0,0,0,4,18,19,1,91
left6732_top32106.jpg,0,0,0,3,6,5,18,0,17,30
left6744_top124198.jpg,0,0,1,2,7,3,10,4,20,13
left67492_top10742.jpg,0,0,0,3,6,5,11,16,44,92
left6750_top79040.jpg,0,1,2,1,4,8,13,22,25,29
left6752_top47100.jpg,0,0,0,0,0,4,16,18,41,51
left6756_top11668.jpg,0,0,0,0,0,4,16,13,49,38
left67664_top115776.jpg,0,1,1,2,3,9,2,27,4,56
left6766_top77344.jpg,0,0,1,2,1,0,15,10,2,1
left6768_top32562.jpg,0,1,2,2,3,7,4,14,5,16
left67696_top117060.jpg,0,0,1,2,1,9,2,6,4,68
left67708_top110062.jpg,0,1,2,1,2,2,3,21,42,44
left6770_top49042.jpg,0,0,1,2,7,3,10,15,12,71
left6772_top21786.jpg,0,0,1,3,1,0,11,9,31,73
left6776_top44086.jpg,0,1,2,1,2,2,7,1,42,86
left6788_top50604.jpg,0,0,0,0,0,4,18,17,39,42
left6788_top8868.jpg,0,0,0,3,6,5,18,19,47,65
left6790_top12792.jpg,0,0,1,3,1,0,0,9,45,17
left6792_top38466.jpg,0,0,0,0,0,4,14,24,27,41
left6794_top23868.jpg,0,1,2,1,2,7,17,8,34,78
left67956_top110480.jpg,0,1,2,1,2,6,9,2,40,75
left68016_top28532.jpg,0,1,2,1,3,7,2,3,14,43
left6808_top112824.jpg,0,1,2,1,2,6,9,2,32,12
left6808_top64542.jpg,0,1,2,1,2,2,3,21,42,44
left6812_top61792.jpg,0,0,0,3,6,5,12,12,44,24
left6822_top70000.jpg,0,1,0,0,0,4,16,18,9,76
left6824_top87430.jpg,0,0,0,3,6,5,12,12,26,40
left6828_top123092.jpg,0,1,1,2,7,3,4,4,20,13
left6828_top21526.jpg,0,0,0,0,0,4,14,0,17,91
left6832_top34500.jpg,0,0,0,0,0,4,16,13,49,51
left6836_top12724.jpg,0,0,0,3,6,5,11,16,31,58
left6840_top59802.jpg,0,1,2,1,2,6,9,2,40,75
left6840_top68446.jpg,0,0,0,3,6,5,1,5,10,63
left68490_top150054.jpg,0,0,1,2,7,3,5,20,24,9
left6856_top32112.jpg,0,0,0,0,0,4,7,28,39,57
left6862_top38834.jpg,0,1,2,0,5,1,8,1,32,19
left6872_top47790.jpg,0,0,1,2,4,8,13,22,29,31
left6874_top43720.jpg,0,0,0,0,0,4,16,18,9,50
left6876_top69838.jpg,0,1,2,1,2,6,9,3,16,75
left6876_top83866.jpg,0,0,1,2,1,6,6,26,37,53
left6880_top21030.jpg,0,0,0,0,0,4,14,24,41,94
left6880_top82416.jpg,0,0,0,3,1,0,1,5,33,37
left6896_top92924.jpg,0,1,1,2,3,9,2,27,4,20
left6900_top133336.jpg,0,0,1,2,1,9,2,27,18,96
left6900_top15398.jpg,0,0,0,0,0,4,14,24,13,94
left6904_top79142.jpg,0,0,0,0,0,4,14,24,27,76
left69082_top98910.jpg,0,1,2,0,0,6,9,7,40,46
left6916_top12382.jpg,0,0,0,0,0,4,16,17,39,1
left6916_top37386.jpg,0,0,0,0,0,4,14,18,9,36
left6924_top39544.jpg,0,0,0,3,6,5,18,19,1,42
left6930_top12188.jpg,0,0,0,0,1,6,6,13,22,47
left6932_top64186.jpg,0,0,0,3,6,5,1,5,45,17
left6936_top47744.jpg,0,0,0,3,6,5,18,19,47,42
left6936_top58570.jpg,0,1,2,1,2,2,3,21,42,44
left6940_top37744.jpg,0,0,0,0,0,4,16,19,39,42
left69474_top100044.jpg,0,1,2,0,2,2,16,13,40,46
left6948_top31806.jpg,0,0,0,0,0,4,16,28,49,49
left69520_top106442.jpg,0,1,2,1,2,2,3,1,46,5
left6956_top133836.jpg,0,0,0,3,7,3,1,15,45,17
left6956_top15748.jpg,0,0,0,0,0,4,14,24,27,50
left6962_top16952.jpg,0,0,0,0,0,4,16,13,49,38
left6962_top88846.jpg,0,0,0,3,6,5,18,0,17,30
left6972_top5404.jpg,0,1,0,0,5,1,14,29,13,94
left6972_top70984.jpg,0,1,2,0,4,8,7,28,11,0
left6972_top8172.jpg,0,0,0,3,7,3,18,19,45,65
left6976_top12808.jpg,0,1,1,2,7,3,10,26,48,53
left6978_top35704.jpg,0,0,0,3,6,5,1,5,10,97
left6984_top35920.jpg,0,0,0,0,0,4,1,10,8,27
left6992_top6220.jpg,0,0,0,0,7,3,1,20,24,9
left70006_top68472.jpg,0,0,0,0,7,3,1,20,36,83
left7002_top79710.jpg,0,0,0,0,0,4,14,24,27,41
left70050_top156124.jpg,0,1,0,0,5,1,8,29,13,26
left7010_top4086.jpg,0,0,0,0,0,4,16,24,41,57
left7012_top14778.jpg,0,0,0,0,0,4,1,10,8,27
left7014_top3226.jpg,0,1,2,0,0,4,7,28,11,0
left7022_top51368.jpg,0,0,0,3,6,5,11,16,31,73
left7024_top36782.jpg,0,0,0,0,0,4,14,24,8,27
left7024_top44294.jpg,0,1,2,1,2,2,8,1,42,19
left7028_top16998.jpg,0,0,0,3,6,5,11,16,45,92
left7036_top31006.jpg,0,0,0,0,0,4,16,13,49,38
left7040_top5778.jpg,0,0,0,3,6,5,12,12,15,63
left70426_top32150.jpg,0,1,2,1,2,6,9,3,32,86
left7042_top30814.jpg,0,1,2,1,4,8,13,22,25,21
left7048_top43914.jpg,0,0,0,3,6,5,18,17,47,70
left7060_top72392.jpg,0,0,0,0,4,8,18,17,39,82
left7072_top123836.jpg,0,1,1,2,7,3,4,4,20,13
left7072_top154992.jpg,0,1,0,0,5,1,8,29,13,26
left7072_top91930.jpg,0,1,2,1,2,2,17,8,34,39
left70750_top69600.jpg,0,0,0,0,5,6,1,10,8,69
left7076_top59854.jpg,0,0,1,2,7,3,1,5,33,64
left7080_top83334.jpg,0,0,0,0,0,4,18,19,1,91
left70838_top131228.jpg,0,1,1,2,5,3,4,4,13,13
left7084_top10330.jpg,0,0,1,2,1,0,0,9,7,79
